date,tweet_id,text,year,text_preprocessed,vader,subjectivity
2014-02-12 20:19:44+00:00,4.34e+17,@perksofbeingami I can't stop using my NARS Desire blush and the Clarins lip perfector ;) #bbloggers,2014,cannot stop using  Desire  Clarins lip perfector  bbloggers,-0.0951,0.0
2014-02-11 14:17:42+00:00,4.33e+17,@2starsandaswirl I use Nars blush in orgasm. Haven't changed from that in years.,2014,use   orgasm changed years,0.0,0.0
2014-02-11 08:33:35+00:00,4.33e+17,@MaddieJaydee I don't know why but I've only ever got blush from Nars. I need to branch out!,2014,know ever got   need branch out!,0.0,0.0
2014-02-11 05:34:48+00:00,4.33e+17,"@mariadiaz I did last year for a NARS mini orgasm blush, mini gloss pencil, and eye primer. It had been aaaaages since I released any.",2014,last year  mini orgasm  mini gloss pencil eye prI amer aaaaages since released any,0.0,0.06666666666666667
2014-02-10 21:13:54+00:00,4.33e+17,"I find it thoroughly entertaining that there's a Nars blush called ""deepthroat""",2014,"find thoroughly entertaining   called ""deepthroat""",0.4927,0.7
2014-02-10 11:58:38+00:00,4.33e+17,"And the blush isn't Nars or Tarte, it's only NYX! MYGAWD, I'm so happy to find this!",2014,Tarte NYX! MYGAWD happy find this!,0.6467,1.0
2014-02-10 01:57:15+00:00,4.33e+17,"There's a NARS blush in Gold Member at Winners in New Glasgow. Yes, it was hard to resist. Although...",2014,Gold Member Winners New Glasgow Yes hard resist Although,0.6597,0.49810606060606055
2014-02-09 23:34:14+00:00,4.33e+17,@LipstickBlvds @McGummerson yay! What did you get from Nars? Can't wait for blush madness!,2014,yay! get  cannot wait  madness!,0.7499,0.0
2014-02-09 18:10:39+00:00,4.33e+17,@Sweet_As_AJ lol! Right? Nars has a real pretty one. It's a bronzer/blush duo - orgasm/laguna. Soft and subtle for when we are pasty 💁,2014,lol! Right  real pretty one bronzer duo  orgasmlaguna Soft subtle pasty 💁,0.8588,0.6171428571428572
2014-02-09 17:22:49+00:00,4.33e+17,"@aishacurley this concealer isn't! i have oil skin too but i don't use mac foundations, only the concealers and blush! try nars and MUFE",2014,concealer not! oil skin use mac foundations concealers ! try  MUFE,0.0,0.0
2014-02-09 11:34:57+00:00,4.32e+17,@EmilyDu23066380 NARS blush in Liberte and MAC shadow in Amorous Alloy,2014,Liberte MAC shadow Amorous Alloy,0.4215,0.0
2014-02-09 04:45:58+00:00,4.32e+17,I didn't realize how much warm light Nars Orgasm blush reflects. I like the sun kissed look.,2014,realize much warm light  Orgasm  reflects like sun kissed look,0.7184,0.6499999999999999
2014-02-09 04:31:00+00:00,4.32e+17,@Bulimic_Rainbow I used to b a Nars girl! Its where I learned about brows lol. Awww ur making me blush! 💙,2014,used b  girl! learned brows lol Awww ur making ! 💙,0.8217,0.8
2014-02-08 20:49:49+00:00,4.32e+17,Been obsessed with NARS blush in Desire. It gives the perfect candy pink flush for wintry pale skin.,2014,obsessed   Desire gI haves perfect candy pink flush wintry pale skin,0.6908,0.62
2014-02-08 19:21:20+00:00,4.32e+17,@tyneshiahill I love NARS' blush. I prefer them over MAC,2014,love '  prefer MAC,0.6369,0.6
2014-02-08 18:37:37+00:00,4.32e+17,@SweetFaceTrishy and Nars orgasm blush. That’s one song ruined so much for me. Can’t even look at moscato now unless it’s an emergency.,2014,orgasm  That’s one song ruined much me cannot even look moscato unless emergency,-0.6908,0.2
2014-02-08 17:14:23+00:00,4.32e+17,@Myra_Monkhouse a blush. They're dupes for NARS and they're only $3. I haven't tried the cream duo one yet but the other 2 are good.,2014,dupes   tried cream duo one yet good,0.4404,0.6000000000000001
2014-02-08 17:01:06+00:00,4.32e+17,@Sarah_J_Lloyd I'm so glad you like the NARS lipstick. Let's ask @NinaWmakeup for blush tips. #asknina She's awesome!!,2014,glad like  lipstick let us ask  tips asknina awesome!!,0.8802,1.0
2014-02-08 08:18:30+00:00,4.32e+17,@flowerbeauty creme blush is better than any other! No more Nars for me! It's Flower all the way!,2014,creme  better other!  me! Flower way!,0.5826,0.4375
2014-02-08 07:17:04+00:00,4.32e+17,@giftiizz ไปโดน Nars final cut: blush on pink limited edition ซะ,2014,ไปโดน  final cut  pink lI amited edition ซะ,-0.2732,0.65
2014-02-08 05:30:12+00:00,4.32e+17,i want a nars blush so bad -____-,2014,want   bad ____,-0.4939,0.6666666666666666
2014-02-07 21:58:04+00:00,4.32e+17,there is a NARS blush called deep throat and a matching lip stick called orgasm..,2014,called deep throat matching lip stick called orgasm,0.0,0.4
2014-02-07 20:04:21+00:00,4.32e+17,"@stephanieslook @davelackie well. I love Nars blush, the eyeshadows -pigments are too die for! Lips products, bronzers. Pressed powders.",2014,well love   eyeshadows pigments die for! Lips products bronzers Pressed powders,0.4003,0.6
2014-02-07 13:01:45+00:00,4.32e+17,I rarely use this NARS Super Orgasm Blush cause I think it highlights my pores now. What's up with that?,2014,rarely use  Super Orgasm Blush cause think highlights pores now that,-0.4847,0.7833333333333333
2014-02-07 01:48:01+00:00,4.32e+17,@Justpink86 @davelackie @billybadbird ok ok we should stop b4 a NARS blush gets mentioned &amp; would be very popular with the boys at the club!,2014,ok ok stop b   gets mentioned  would popular boys club!,0.6476,0.6333333333333333
2014-02-07 01:12:05+00:00,4.32e+17,This fat white bitch is literally wearing a pin up outfit as well as blush that resembles Nars' orgasm having a super orgasm,2014,fat white bitch literally wearing pin outfit well  resembles ' orgasm super orgasm,0.296,0.3333333333333333
2014-02-06 21:36:59+00:00,4.32e+17,"Almost bought a blush called ""orgasm"" and the other one I liked was ""deep throat"" who's picks these names?! #nars",2014,"Almost bought  called ""orgasm"" one liked ""deep throat"" who's picks names!",0.4753,0.6000000000000001
2014-02-06 17:55:56+00:00,4.31e+17,Lost my fave lippy and my Nars orgasm blush! I wanna cry 😭😪😥😰,2014,Lost fave lippy  orgasm ! wanna cry 😭😪😥😰,-0.501,0.0
2014-02-06 15:05:13+00:00,4.31e+17,Nars- Orgasm has to be my favourite blush ever,2014,Orgasm favourite  ever,0.0,0.0
2014-02-06 08:13:26+00:00,4.31e+17,Why do nars make their duo eyeshadow packaging the same as their blush packaging?! Nearly had a VERY pink eye there 🙈,2014,make duo eyeshadow packaging  packaging! Nearly pink eye 🙈,0.0,0.3
2014-02-06 03:23:09+00:00,4.31e+17,"@kchegel Hi Foundation use @rcmamakeup,  blush @nars, gloss @dior, eyeliner @itcosmetics , concealor @amazingcosmetics",2014,Hi Foundation use    gloss  eyeliner  concealor,0.0,0.0
2014-02-05 21:14:53+00:00,4.31e+17,@CatherinesLoves its a beauty isn't it! I think it has to be my favourite Nars blush so far... i think I might get 'Douceur' next :) xx,2014,beauty it! think favourite   far think might get 'Douceur' next  xx,0.6239,0.5
2014-02-05 20:36:43+00:00,4.31e+17,@SophiaMeola I've been using my NARS blush/bronzer/highlighter compact a lot and I discovered a love of L'Oreal true match lumi conealer &lt;3,2014,using  bronzerhighlighter compact lot discovered love L'Oreal true match lumi conealer,0.7906,0.625
2014-02-05 20:36:23+00:00,4.31e+17,"@bl0ssombeauty £28 so about €32 or so I'd say? About the same as a Nars blush, I can live with that! x",2014,£ € would say   lI that! x,0.0,0.0
2014-02-05 20:11:56+00:00,4.31e+17,@LThornberry_ A new NARS blush I picked up from the Final Cut collection. And Soap &amp; Glory Whipped Clean! #bbloggers,2014,new   picked Final Cut collection Soap  Glory Whipped Clean! bbloggers,0.6588,0.7181818181818183
2014-02-05 20:11:19+00:00,4.31e+17,@Lottiepearce mac neutral shadows or nars blush 😜 cheeky request lol x,2014,mac neutral shadows   😜 cheeky request lol x,0.4215,0.7
2014-02-05 19:53:30+00:00,4.31e+17,I just really want the nars blush palette 😪,2014,really want   palette 😪,0.1513,0.2
2014-02-05 13:34:56+00:00,4.31e+17,@alldolledupuk Nars is brilliant. Orgasm blush is a must. Fantastic makeup range @NARSissist,2014,brilliant Orgasm  must Fantastic makeup range,0.8126,0.95
2014-02-05 08:07:06+00:00,4.31e+17,"Lazy beauty day for me: Mascara, CC cream, eye concealer, eyeshadow in a shimmery champagne, NARS blush in Angelika, ELF lipgloss :) #simple",2014,Lazy beauty day me Mascara CC cream eye concealer eyeshadow shI ammery champagne   Angelika ELF lipgloss  sI ample,0.5423,1.0
2014-02-05 07:42:34+00:00,4.31e+17,"“@MacStephanton: Thank you everyone for all the NARS blush recommendations! Taj Mahal is temping me ☺️ #bbloggers”
*googles furiously*",2014,“ Thank everyone   recommendations! Taj Mahal temping ☺️ bbloggers” *googles furiously*,0.4389,0.0
2014-02-05 03:08:36+00:00,4.31e+17,My mom cleaned my makeup table and now my new NARS blush is gone 😭,2014,mom cleaned makeup table new   gone 😭,-0.4767,0.45454545454545453
2014-02-04 22:35:01+00:00,4.31e+17,"@davelackie I would love some Nars products, am in love with the orgasm blush but can't afford to buy it myself",2014,would love  products love orgasm  cannot afford buy,0.8555,0.6
2014-02-04 02:46:28+00:00,4.31e+17,in need of the new NARS blush palette,2014,need new   palette,0.0,0.45454545454545453
2014-02-04 02:39:47+00:00,4.31e+17,@casketcase_ I just have the KVD foundation and it does miracles tbh! but out of sephora I really want a nars lipstick &amp; their blush.,2014,KVD foundation miracles tbh! sephora really want  lipstick,0.2228,0.2
2014-02-03 16:30:37+00:00,4.3e+17,the second i get a job i'm buying a nars blush it's been decided,2014,second get job buying   decided,0.0,0.0
2014-02-03 08:48:13+00:00,4.3e+17,"@NevoAsteris I just want  a blush,lipstick and illuminator from nars.",2014,want lipstick illuminator,0.0772,0.0
2014-02-03 01:56:04+00:00,4.3e+17,@bhcosmetics do u have a blush that is close to nars orgasm tu,2014,u  close  orgasm tu,0.0,0.0
2014-02-02 20:23:35+00:00,4.3e+17,@AndrewJamesBlog @llandmakeup I actually prefer Sleek Rose Gold Blush to Nars Orgasm!,2014,actually prefer Sleek Rose Gold Blush  Orgasm!,0.0,0.525
2014-02-02 20:22:12+00:00,4.3e+17,@llandmakeup @beautyqueen_UK they actually have a rose gold blush that looks like nars orgasm I'm sure,2014,actually rose gold  looks like  orgasm sure,0.5859,0.9194444444444444
2014-02-02 20:20:43+00:00,4.3e+17,@llandmakeup omg the blush is amazing they are like tiny nars dupes just as pigmented too #bbloggers,2014,omg  amazing like tiny  dupes pigmented bbloggers,0.743,0.7
2014-02-02 20:12:50+00:00,4.3e+17,"@PrettyMeBlog looking to buy a nars blush this week, which would you recommend? xx",2014,looking buy   week would recommend xx,0.3612,0.0
2014-02-02 20:04:44+00:00,4.3e+17,"My favourite product of the week is NARS Desire blush! SO beautiful! I'm also loving Clarins lip perfector, soooo good ;) #bbloggers",2014,favourite product week  Desire ! beautiful! also loving Clarins lip perfector soooo good  bbloggers,0.9323,0.85
2014-02-02 05:20:03+00:00,4.3e+17,this NARS makeup artist kept trying to sell me on their 'Deep Throat' blush. OK LADY U THINK IM A WHORE I GET IT.,2014,makeup artist kept trying sell 'Deep Throat'  OK LADY U THINK IM WHORE GET IT,-0.4767,0.45
2014-02-02 02:54:28+00:00,4.3e+17,I  finally bought NARS orgasm blush! #looooveeeittt,2014,finally bought  orgasm ! looooveeeittt,0.0,1.0
2014-02-01 21:14:08+00:00,4.3e+17,Nars orgasm blush looks so good but it's so expensive for what it is😕,2014,orgasm  looks good expensI is😕,0.1531,0.6000000000000001
2014-02-01 19:40:44+00:00,4.3e+17,"I just bought a blush color called, ""Orgasm"". Wonder where they got the inspiration for the color from... #nars #cosmetics #awesomecolortho",2014,"bought  color called ""Orgasm"" Wonder got inspiration color from  cosmetics awesomecolortho",0.5267,0.0
2014-02-01 16:49:41+00:00,4.3e+17,@DimeFabulous I won't pay full price for Nars anyway. I need to get that Taj Mahal blush before the price goes up again.,2014,pay full price  anyway need get Taj Mahal  price goes again,-0.1027,0.55
2014-02-01 16:21:26+00:00,4.3e+17,My nars blush was worth every penny #tajmahal #blush #nars @NARSissist,2014,worth every penny tajmahal,0.2263,0.1
2014-01-31 16:39:58+00:00,4.29e+17,I have a very dirty mind so I love the fact almost all NARS makeup products have durrrty names #orgasm  blush @NARSissist,2014,dirty mind love fact almost  makeup products durrrty names orgasm,0.3182,0.7
2014-01-31 03:02:28+00:00,4.29e+17,I may become a NARS addict. Final Cut blush and Descanso lip pencil have been purchased. I'll thank @QueenSCB for this 💕,2014,may become  addict Final Cut  Descanso lip pencil purchased thank 💕,0.6908,1.0
2014-01-31 02:35:15+00:00,4.29e+17,My suite mate just gave me her orgasm nars blush to keep #blessed,2014,suite mate gave orgasm   keep blessed,0.5994,0.0
2014-01-31 00:31:38+00:00,4.29e+17,I have a new NARS blush that I'm just obsessed with.,2014,new   obsessed with,-0.1779,0.7272727272727273
2014-01-31 00:05:34+00:00,4.29e+17,obsessed with this new blush from bare minerals.. idk if I'm gonna keep buying NARS now..,2014,obsessed new  bare minerals idk gonna keep buying  now,-0.2732,0.5181818181818182
2014-01-30 17:26:45+00:00,4.29e+17,"HAUL: Sleek cosmetics lipstick in mystic and exxxaggerate, Nars pro-prime 'smudge proof eyeshadow base' and blush in seduction.......",2014,HAUL Sleek cosmetics lipstick mystic exxxaggerate  proprI ame 'smudge proof eyeshadow base'  seduction,0.0,1.0
2014-01-30 17:21:27+00:00,4.29e+17,"@alexisdoyle73 @FMNsocial blushes. You can wear pinks like @dior rosy glow (I use it as a blush) orgasm @Nars, fleur power by Mac",2014,es wear pinks like rosy glow I use  orgasm  fleur power Mac,0.3612,0.0
2014-01-30 10:15:57+00:00,4.29e+17,I really want the Nars orgasm or deep throat blush. Those colors are beautiful.,2014,really want  orgasm deep throat  colors beautiful,0.6697,0.5333333333333333
2014-01-30 00:04:13+00:00,4.29e+17,I really want the NARS blush palette,2014,really want   palette,0.1513,0.2
2014-01-29 20:13:45+00:00,4.29e+17,"@ohsnap90 My new NARS Desire blush! It may be snowing outside, but at least Spring has arrived on my face! #bbloggers",2014,new  Desire ! may snowing outside least Spring arrI haved face! bbloggers,0.508,0.3015151515151515
2014-01-29 18:46:59+00:00,4.29e+17,@OpinionNothing @NARSissist Whosa whatsa? I thought I knew about every NARS cream blush????,2014,Whosa whatsa thought knew every  cream,0.0,0.0
2014-01-29 06:38:19+00:00,4.28e+17,@Sephora I love my NARS blush! #cosmetics #blush #makeup,2014,love  ! cosmetics  makeup,0.6696,0.6
2014-01-28 19:55:46+00:00,4.28e+17,Anyone fancy buying me a NARS blush? That would be fabulous.,2014,Anyone fancy buying   would fabulous,0.5267,1.0
2014-01-28 18:49:55+00:00,4.28e+17,My most favourite thing in the world right now is the Nars Orgasm blush. How have I lasted so long without it? #beauty #nars,2014,favourite thing world right  Orgasm  lasted long without it beauty,-0.4717,0.46785714285714286
2014-01-28 18:11:45+00:00,4.28e+17,BLUSH AND HIGHLIGHTER: Chanel tweed sienna blush and NARS satellite of love highlighter,2014,BLUSH HIGHLIGHTER Chanel tweed sienna   satellite love highlighter,0.6369,0.6
2014-01-28 16:34:02+00:00,4.28e+17,"@GenaHagemeier I use MAC base, powder and eyeshadow, NARS blush &amp; lipstick/pencil, nyx face primer, &amp; buxom mascara.  I think I covered it!",2014,use MAC base powder eyeshadow    lipstickpencil nyx face prI amer  buxom mascara think covered it!,0.0,1.0
2014-01-28 13:52:12+00:00,4.28e+17,"@WakeUpWardrobe I need to get this! NARS blush is my favorite so I'm sure I'd love the highlighter. Thanks, girly!",2014,need get this!   favorite sure would love highlighter Thanks girly!,0.9258,0.6722222222222223
2014-01-28 04:28:27+00:00,4.28e+17,"Nars is such a sexual brand , love it tho , sex fantasy blush :) #makeup",2014,sexual brand  love tho  sex fantasy   makeup,0.6369,0.7166666666666667
2014-01-28 00:22:43+00:00,4.28e+17,@AmeliaLiana_ have u tried the Nars narcissist palette? Ive wanted to try laguna 4ever just scared bout my fair skin.♡ blush n highlight,2014,u tried  narcissist palette Ive wanted try laguna ever scared bout fair skin♡  n highlight,0.2023,0.9
2014-01-27 21:23:22+00:00,4.28e+17,I've been wearing my #Tarte blush since approx 9am and it's still going strong. Why did it take me so long to try Tarte &amp; Nars,2014,wearing Tarte  since approx still going strong take long try Tarte,0.5106,0.5666666666666667
2014-01-27 20:00:22+00:00,4.28e+17,"@splashesofcurve hi lovely, do you still have the mac lipstick and the nars cream blush for sale?",2014,hi lovely still mac lipstick  cream  sale,0.5859,0.75
2014-01-27 03:27:06+00:00,4.28e+17,If I were a male I'd buy my girl NARS orgasm and deep throat blush for Valentine's Day and say they're the first of many to cum. #sosmooth,2014,male would buy girl  orgasm deep throat  Valentine's Day say first many cum sosmooth,0.0,0.3333333333333333
2014-01-26 21:31:10+00:00,4.28e+17,@tayberry85 I use NARS Taj Mahal blush as an eyeshadow sometimes. Its beaut! x,2014,use  Taj Mahal  eyeshadow sometI ames beaut! x,0.4389,0.0
2014-01-26 20:57:46+00:00,4.28e+17,"@lauragilmour7 I'm really wanting to try out a Nars blush, i love the shades Orgasm, Gina, and Sex Appeal x",2014,really wanting try   love shades Orgasm Gina Sex Appeal x,0.6666,0.4
2014-01-26 20:51:58+00:00,4.28e+17,@ShimmerLashes Bobbi brown bronzer has recently became one of my new favs! And Nars blush is great too! X,2014,Bobbi brown bronzer recently became one new favs!   great too! X,0.6892,0.48484848484848486
2014-01-26 20:51:31+00:00,4.28e+17,@ShimmerLashes @danielsandler just got hold of nars orgasm blush such a pretty colour x,2014,got hold  orgasm  pretty colour x,0.4939,1.0
2014-01-26 20:45:18+00:00,4.28e+17,@itsteadrop I've seen that and looks amazing! I really want NARS Orgasm Blush x,2014,seen looks amazing! really want  Orgasm Blush x,0.6893,0.55
2014-01-26 20:39:49+00:00,4.28e+17,"@NicoleTopToToe I think it's pretty, but I barely ever use my NARS orgasm blush #bbloggers",2014,think pretty barely ever use  orgasm  bbloggers,0.4939,0.55
2014-01-26 20:34:40+00:00,4.28e+17,Definitely need to try out some more NARS blush shades. Loving Orgasm! #bbloggers,2014,Definitely need try   shades Loving Orgasm! bbloggers,0.784,0.725
2014-01-26 20:18:41+00:00,4.28e+17,#bbloggers I want to try more nars products only ever tried a blush,2014,bbloggers want try  products ever tried,0.0772,0.0
2014-01-26 20:15:19+00:00,4.28e+17,What Nars blush would you lovely people recommend? #bbloggers,2014,would lovely people recommend bbloggers,0.743,0.75
2014-01-26 20:12:07+00:00,4.28e+17,@VixenBombshell_ I'd go to NARS for blush and MAC for lipsticks #bbloggers,2014,would go   MAC lipsticks bbloggers,0.0,0.0
2014-01-26 20:09:13+00:00,4.28e+17,@laurieellesblog I have Nars deep throat blush which I love :),2014,deep throat  love,0.6369,0.5
2014-01-26 20:04:41+00:00,4.28e+17,I still haven't tried Nars but I am hopefully getting a blush when I go shopping after my birthday #bbloggers,2014,still tried  hopefully getting  go shopping birthday bbloggers,0.4019,0.0
2014-01-26 17:37:06+00:00,4.27e+17,"for all my milk/dark chocolate, mocha, caramel &amp; indian girls you need to try NARS Taj Mahal blush. gives the best sunkissed cheek look ever",2014,milkdark chocolate mocha caramel  indian girls need try  Taj Mahal  gI haves best sunkissed cheek look ever,0.6369,0.3
2014-01-26 17:11:38+00:00,4.27e+17,"@ersaen_ eyeshadow, blush &amp; contour kit. ☺️ if you like lipstick use Nars. they have good kinds :) but foundation I usually use L'oreal,",2014,eyeshadow   contour kit ☺️ like lipstick use  good kinds  foundation usually use L'oreal,0.8126,0.42500000000000004
2014-01-26 14:08:49+00:00,4.27e+17,"The Metallic Eyeshadow To End All Metallic Eyeshadows: 

Certain beauty products — think NARS blush in Orgasm, Clinique's Black Honey...",2014,Metallic Eyeshadow End Metallic Eyeshadows Certain beauty products — think   Orgasm Clinique's Black Honey,0.7096,0.5023809523809524
2014-01-26 12:03:08+00:00,4.27e+17,@mwonjii oh i just meant nars in gneeral - doesnt have to be a cream blush,2014,oh meant  gneeral  doesnt cream,0.0,0.0
2014-01-26 11:56:29+00:00,4.27e+17,@mwonjii im sort of invested or looking at get a creme blush - any suggestions? (might go nars tho tbh lol),2014,sort invested looking get creme   suggestions might go  tho tbh lol,0.4215,0.7
2014-01-26 03:06:18+00:00,4.27e+17,“@DancinPrincess_: @jenarenee_ there's a blush at sephora called orgasm” by nars😍😍😍😍,2014,“  sephora called orgasm” 😍😍😍😍,0.9001,0.0
2014-01-26 00:46:55+00:00,4.27e+17,@FeministaJones You. NARS Exhibit A blush. Try it.,2014,You  Exhibit  Try it,0.0,0.0
2014-01-25 20:24:18+00:00,4.27e+17,I originally planned to get Nars blush in deep throat but when I swatched it it looked way more pink than peach...,2014,originally planned get   deep throat swatched looked way pink peach,0.0,0.48333333333333334
2014-01-25 15:26:13+00:00,4.27e+17,"@raveena_sheth the nars blush palette, some new brushes, these brown &amp;orange Mac shadows and Mac brown gel liner that I love! How was India?",2014,palette new brushes brown orange Mac shadows Mac brown gel liner love! India,0.6696,0.5272727272727272
2014-01-24 23:45:14+00:00,4.27e+17,The day just keeps getting better!  My #NARS blush just arrived!!  #LOVE @NARSissist  @Nordstrom,2014,day keeps getting better!   arrI haved!! LOVE,0.8661,0.55
2014-01-24 22:09:31+00:00,4.27e+17,"So I told Rachel I ordered a Nars blush and she said ""why are you wasting so much money to paint you cheeks?"" @Bolurachel Why pls?",2014,"told Rachel ordered   said ""why wasting much money paint cheeks"" pls",-0.34,0.2
2014-01-24 21:49:27+00:00,4.27e+17,I've just pre-ordered the limited edition nars blush palette!! @Space_NK I'm insanely excited for it let the count down begin 😁,2014,preordered lI amited edition   palette!! insanely excited let count begin 😁,0.717,0.75
2014-01-24 18:05:10+00:00,4.27e+17,"I love my new Nars blush in ""Orgasm"" it's so pretty!",2014,"love new   ""Orgasm"" pretty!",0.8268,0.6848484848484849
2014-01-24 17:07:51+00:00,4.27e+17,"Just bought my first nars blush in sangria, hopefully it will be the first of many more 🙊@NARSissist",2014,bought first   sangria hopefully first many 🙊,0.4019,0.38888888888888884
2014-01-24 13:44:39+00:00,4.27e+17,I beg someone to buy me the nars blush palette,2014,beg someone buy   palette,0.0,0.0
2014-01-24 12:45:06+00:00,4.27e+17,Just pre ordered The NARSissist Blush Palette @Space_NK @nars_cosmetics #excited #bbloggers,2014,pre ordered issist Blush Palette excited bbloggers,0.34,0.75
2014-01-24 10:50:51+00:00,4.27e+17,@Couturesoul ooh but that's the best thing about a change lol.. Nars deep throat is my fave blush of all time as it suits no matter what,2014,ooh best thing change lol  deep throat fave  tI ame suits matter,0.875,0.4666666666666666
2014-01-24 02:39:28+00:00,4.27e+17,@MaisieMcClure YESSSSS! Every day I want to praise you for my NARS blush referral.  I'm in LOVE. Every DAY!,2014,YESSSSS! Every day want praise   referral LOVE Every DAY!,0.8864,0.6
2014-01-24 01:26:05+00:00,4.27e+17,"@justjeorgia yep... though i'm dying to try out some nars stuff (matte lip pencil, blush, eye primer) so that might be first :P then naked",2014,yep though dying try  stuff matte lip pencil  eye prI amer might first P naked,0.296,0.3666666666666667
2014-01-24 00:59:08+00:00,4.27e+17,Being blonde has only rekindled my LOVE for NARS Madly blush. Oh yessss! #shutupaboutbeingblondealready,2014,blonde rekindled LOVE  Madly  Oh yessss! shutupaboutbeingblondealready,0.5461,0.5333333333333333
2014-01-24 00:53:49+00:00,4.27e+17,@Lanternlizard @Sephora @nars_cosmetics Nars Orgasm is my favorite blush. 😍,2014,Orgasm favorite  😍,0.7184,1.0
2014-01-23 22:45:56+00:00,4.26e+17,I think I'll pass on the blush since I already have orgasm and Laguna. I wish nars started mixing in other colors into their cheek sets.,2014,think pass  since already orgasm Laguna wish  started mixing colors cheek sets,0.4019,0.0
2014-01-23 22:27:20+00:00,4.26e+17,Anyone selling NARS Sin blush? #bbloggers #blogsale,2014,Anyone selling  Sin  bbloggers blogsale,-0.5574,0.0
2014-01-23 19:38:22+00:00,4.26e+17,"I've decided that NARS blush in ""Lovejoy"" should be renamed ""Rosacea"".... #misnomer",2014,"decided   ""Lovejoy"" renamed ""Rosacea"" misnomer",0.0,0.0
2014-01-23 17:34:12+00:00,4.26e+17,@bronzerbunny NARS Final Cut blush and Laura Mercier Stickgloss in Rosewater!,2014,Final Cut  Laura Mercier Stickgloss Rosewater!,-0.3382,1.0
2014-01-23 17:04:29+00:00,4.26e+17,That feeling when you drop your NARS blush and it breaks.,2014,feeling drop   breaks,-0.1531,0.0
2014-01-23 04:11:34+00:00,4.26e+17,Why does every NARS gift set consist of orgasm blush do you not understand I already have one,2014,every  gift set consist orgasm  understand already one,0.4404,0.0
2014-01-23 02:18:00+00:00,4.26e+17,@nordstrombeauty I'm crazy for blush lately.  Right now I'm loving Dior Rosy Glow and Nars Sex Fantasy.,2014,crazy  lately Right loving Dior Rosy Glow  Sex Fantasy,0.3612,0.7952380952380952
2014-01-23 01:56:17+00:00,4.26e+17,"@davelackie yeah I think the names are so cute! I need to get my hands on Rockateur, I'm dying for that blush, but NARS Orgasm comes first!",2014,yeah think names cute! need get hands Rockateur dying   Orgasm comes first!,0.6988,0.6666666666666666
2014-01-22 22:44:06+00:00,4.26e+17,@kitiarascott what's your fave blush? I have the nars orgasm but I don't like it as much lately as I used to,2014,fave   orgasm like much lately used,0.6597,0.6
2014-01-22 22:31:35+00:00,4.26e+17,NARS makes the best liquid blush 💁 orgasm is amazing,2014,makes best liquid  💁 orgasm amazing,0.9042,0.6
2014-01-22 17:12:51+00:00,4.26e+17,"Found the most beautiful Nars blush online, went to look up the name, it's called ""deep throat"" well alright",2014,"Found beautiful   online went look name called ""deep throat"" well alright",0.7906,0.7
2014-01-22 15:17:01+00:00,4.26e+17,I think my friend can bring me 2 NARS products from the States. What do I go for?? #NARS #blush #eyeshadow,2014,think friend bring  products States go for   eyeshadow,0.4939,0.0
2014-01-22 02:43:00+00:00,4.26e+17,"@mercycarr omg! How exciting! Kat Von d liner, concealer. Benefits they're real mascara. Nars orgasm blush. Occ lip tar.",2014,omg! exciting! Kat Von liner concealer Benefits real mascara  orgasm  Occ lip tar,0.7494,0.55
2014-01-21 21:04:12+00:00,4.26e+17,"@Heather_1902 clarins bright pink lip balm, nars bright blusher (I don't wear blush), clinique shadow shimmer brown and a pai dry skin cream",2014,clarins bright pink lip balm  bright er I wear  clinique shadow shI ammer brown pai dry skin cream,0.7003,0.625
2014-01-21 20:39:02+00:00,4.26e+17,How can people even afford NARS?! I do want some in my life though but can I justify spending £21 on a blush?!,2014,people even afford ! want life though justify spending £ !,0.2225,0.0
2014-01-21 19:18:07+00:00,4.26e+17,@83Robertson @nars_cosmetics lol! Great blush!! A huge seller in Canada!,2014,lol! Great !! huge seller Canada!,0.8852,0.7833333333333333
2014-01-21 18:26:30+00:00,4.26e+17,@Miss_LJJ I don't have a blog sale but have a nars cream blush I want to sell! It is in cactus flower and has only been used a few time :),2014,blog sale  cream  want sell! cactus flower used tI ame,0.1511,0.0
2014-01-21 15:22:08+00:00,4.26e+17,Just about Every girl owns Nars Orgasm Blush right?,2014,Every girl owns  Orgasm Blush right,0.0,0.5357142857142857
2014-01-21 05:48:19+00:00,4.26e+17,"""You might feel like nothing was the same....""  “@AlbaMesCuDi: Finally got my first Nars blush 😍”",2014,"""You might feel like nothing same"" “ Finally got first   😍”",0.6705,0.4861111111111111
2014-01-21 05:47:23+00:00,4.26e+17,Finally got my first Nars blush 😍,2014,Finally got first   😍,0.4588,0.6666666666666666
2014-01-21 04:16:58+00:00,4.25e+17,there's a nars blush palette that's going for only like $25 on ebay i'm so tempted to get it,2014,palette going like  ebay tempted get,0.3612,0.0
2014-01-21 03:46:10+00:00,4.25e+17,do you think harry uses nars deep throat blush,2014,think harry uses  deep throat,0.0,0.4
2014-01-21 03:01:16+00:00,4.25e+17,@biavio #NARS Orgasm blush is an A+ in my book. Love it with a sweep of Laguna Blush. Both work for my relatively fair skin!,2014,Orgasm  A book Love sweep Laguna Blush work relatI havely fair skin!,0.7777,0.75
